student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,risk_cluster,total_time_spent
88758,51,4,12.75,31.0,0.0,0.0,0.0,0.0,30,0,102
88758,51,4,12.75,31.0,0.0,0.0,0.0,0.0,30,0,102
88910,269,20,13.45,21.0,0.0,0.0,51.833333333333336,6.0,65,0,538
89051,1163,112,10.383928571428571,113.0,83.71428571428571,7.0,80.5,6.0,65,0,2326
89092,183,23,7.956521739130435,17.0,60.0,5.0,64.66666666666667,6.0,65,0,366
89188,1760,103,17.0873786407767,65.0,0.0,0.0,64.0,6.0,65,0,3520
89727,406,42,9.666666666666666,27.0,0.0,0.0,56.2,5.0,40,0,812
89778,141,12,11.75,19.0,100.0,5.0,85.83333333333333,6.0,85,0,282
89850,1227,62,19.79032258064516,111.0,0.0,0.0,66.4,5.0,85,0,2454
89904,266,27,9.851851851851851,21.0,0.0,0.0,81.5,6.0,65,0,532
90243,1084,57,19.017543859649123,109.0,76.0,5.0,54.5,6.0,65,0,2168
90361,183,19,9.631578947368421,11.0,85.0,4.0,71.16666666666667,6.0,65,0,366
90537,216,14,15.428571428571429,40.0,0.0,0.0,65.66666666666667,6.0,65,0,432
90836,205,31,6.612903225806452,37.0,0.0,0.0,0.0,0.0,40,0,410
90979,168,31,5.419354838709677,3.0,0.0,0.0,51.75,4.0,40,0,336
91040,446,32,13.9375,14.0,36.666666666666664,3.0,60.0,1.0,30,0,892
91265,1494,125,11.952,48.0,0.0,0.0,70.8,5.0,65,0,2988
91322,1616,64,25.25,60.0,95.0,4.0,73.66666666666667,6.0,65,0,3232
91354,103,13,7.923076923076923,11.0,0.0,0.0,75.0,2.0,30,0,206
92274,447,26,17.192307692307693,52.0,90.0,2.0,50.666666666666664,3.0,30,0,894
92274,447,26,17.192307692307693,52.0,90.0,2.0,50.666666666666664,3.0,30,0,894
92312,39,6,6.5,2.0,0.0,0.0,0.0,0.0,40,0,78
92341,957,54,17.72222222222222,52.0,90.0,2.0,75.0,3.0,40,0,1914
92391,229,23,9.956521739130435,13.0,0.0,0.0,50.8,5.0,40,0,458
92775,10981,221,49.68778280542986,2284.0,39.833333333333336,6.0,36.8,5.0,40,0,21962
92832,1067,100,10.67,40.0,88.0,5.0,64.2,5.0,65,0,2134
92947,1350,129,10.465116279069768,61.0,80.0,4.0,82.5,6.0,85,0,2700
92993,974,49,19.877551020408163,23.0,88.0,5.0,65.4,5.0,65,0,1948
94484,2275,78,29.166666666666668,52.0,87.0,4.0,0.0,0.0,65,0,4550
94616,199,29,6.862068965517241,13.0,90.0,4.0,67.4,5.0,40,0,398
94923,444,33,13.454545454545455,40.0,60.0,4.0,62.0,4.0,40,0,888
94961,1240,93,13.333333333333334,70.0,0.0,0.0,65.33333333333333,6.0,30,0,2480
94961,1240,93,13.333333333333334,70.0,0.0,0.0,65.33333333333333,6.0,65,0,2480
94964,199,13,15.307692307692308,18.0,25.5,2.0,68.0,1.0,40,0,398
94978,1234,46,26.82608695652174,53.0,72.5,2.0,64.0,1.0,30,0,2468
95356,226,36,6.277777777777778,17.0,59.0,6.0,36.166666666666664,6.0,30,0,452
95356,226,36,6.277777777777778,17.0,59.0,6.0,36.166666666666664,6.0,30,0,452
95755,381,43,8.86046511627907,6.0,0.0,0.0,45.0,2.0,30,0,762
95906,1721,73,23.575342465753426,45.0,95.0,4.0,94.25,4.0,65,0,3442
96291,103,4,25.75,17.0,0.0,0.0,0.0,0.0,30,0,206
96475,207,27,7.666666666666667,36.0,93.33333333333333,3.0,78.5,4.0,65,0,414
96538,182,12,15.166666666666666,18.0,34.0,2.0,40.0,1.0,40,0,364
96592,776,46,16.869565217391305,85.0,88.71428571428571,7.0,76.16666666666667,6.0,65,0,1552
96864,96,10,9.6,22.0,0.0,1.0,0.0,0.0,30,0,192
96874,164,17,9.647058823529411,15.0,67.0,1.0,81.0,2.0,40,0,328
96874,164,17,9.647058823529411,15.0,67.0,1.0,81.0,2.0,40,0,328
96945,9,2,4.5,0.0,0.0,0.0,0.0,0.0,30,0,18
97006,189,17,11.117647058823529,7.0,100.0,4.0,81.6,5.0,65,0,378
97154,984,37,26.594594594594593,176.0,96.0,5.0,85.4,5.0,65,0,1968
97486,7,3,2.3333333333333335,2.0,0.0,0.0,0.0,0.0,30,0,14
97486,7,3,2.3333333333333335,2.0,0.0,0.0,0.0,0.0,30,0,14
97567,471,30,15.7,29.0,100.0,5.0,85.16666666666667,6.0,65,0,942
97865,91,13,7.0,2.0,90.0,2.0,68.33333333333333,3.0,30,0,182
97939,97,10,9.7,8.0,0.0,0.0,69.0,1.0,40,0,194
98094,2839,91,31.197802197802197,51.0,0.0,0.0,60.6,5.0,65,0,5678
98268,770,62,12.419354838709678,12.0,68.0,5.0,78.0,6.0,65,0,1540
98313,145,10,14.5,18.0,84.0,5.0,78.0,6.0,65,0,290
98452,35,5,7.0,3.0,0.0,0.0,100.0,1.0,30,0,70
98720,439,34,12.911764705882353,12.0,68.0,5.0,75.83333333333333,6.0,65,0,878
98842,368,14,26.285714285714285,17.0,0.0,0.0,59.4,5.0,65,0,736
99088,359,17,21.11764705882353,9.0,0.0,0.0,29.666666666666668,3.0,30,0,718
99151,397,11,36.09090909090909,27.0,0.0,0.0,46.0,1.0,40,0,794
99799,553,52,10.634615384615385,71.0,76.0,5.0,75.8,5.0,65,0,1106
100282,42,5,8.4,2.0,0.0,0.0,78.0,1.0,30,0,84
100621,59,7,8.428571428571429,3.0,0.0,0.0,0.0,0.0,30,0,118
100788,1261,98,12.86734693877551,99.0,91.27272727272727,11.0,83.8,5.0,85,0,2522
100788,1261,98,12.86734693877551,99.0,91.27272727272727,11.0,83.8,5.0,65,0,2522
100893,744,52,14.307692307692308,28.0,0.0,0.0,68.4,5.0,65,0,1488
101116,1769,126,14.03968253968254,77.0,0.0,0.0,82.6,5.0,65,0,3538
101781,4104,144,28.5,183.0,0.0,0.0,72.6,5.0,65,0,8208
102067,67,9,7.444444444444445,6.0,0.0,0.0,100.0,1.0,30,0,134
102209,535,27,19.814814814814813,31.0,53.5,2.0,56.0,1.0,30,0,1070
102806,1944,177,10.983050847457626,17.0,0.0,0.0,78.0,5.0,65,0,3888
102849,1,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0,2
102850,1749,89,19.651685393258425,90.0,0.0,0.0,78.33333333333333,6.0,65,0,3498
102952,1150,58,19.82758620689655,47.0,0.0,0.0,76.6,5.0,65,0,2300
103496,1221,59,20.694915254237287,83.0,0.0,0.0,63.2,5.0,65,0,2442
103535,381,30,12.7,24.0,100.0,5.0,73.83333333333333,6.0,65,0,762
103800,170,32,5.3125,21.0,0.0,0.0,55.166666666666664,6.0,65,0,340
103904,1579,97,16.278350515463917,161.0,78.57142857142857,7.0,86.16666666666667,6.0,85,0,3158
103998,49,2,24.5,2.0,0.0,0.0,0.0,0.0,40,0,98
104054,1451,95,15.273684210526316,66.0,100.0,5.0,90.16666666666667,6.0,85,0,2902
104476,4777,161,29.67080745341615,188.0,0.0,0.0,79.6,5.0,65,0,9554
104480,203,18,11.277777777777779,6.0,93.75,4.0,80.33333333333333,3.0,40,0,406
104643,1496,104,14.384615384615385,125.0,0.0,0.0,74.5,6.0,65,0,2992
104772,816,51,16.0,90.0,0.0,0.0,65.14285714285714,7.0,30,0,1632
104772,816,51,16.0,90.0,0.0,0.0,65.14285714285714,7.0,40,0,1632
105168,540,35,15.428571428571429,39.0,85.0,3.0,87.5,2.0,40,0,1080
105168,540,35,15.428571428571429,39.0,85.0,3.0,87.5,2.0,40,0,1080
105413,963,68,14.161764705882353,136.0,69.25,4.0,63.75,4.0,65,0,1926
105523,1954,170,11.494117647058824,93.0,53.0,4.0,49.0,7.0,65,0,3908
105523,1954,170,11.494117647058824,93.0,53.0,4.0,49.0,7.0,65,0,3908
105527,993,86,11.546511627906977,28.0,88.0,5.0,79.16666666666667,6.0,65,0,1986
105851,385,39,9.871794871794872,26.0,92.0,5.0,88.4,5.0,65,0,770
105883,4022,168,23.94047619047619,183.0,84.0,5.0,70.66666666666667,6.0,65,0,8044
106095,1243,45,27.622222222222224,80.0,0.0,0.0,59.6,5.0,65,0,2486
106247,465,33,14.090909090909092,19.0,0.0,0.0,60.0,3.0,30,0,930
106577,733,47,15.595744680851064,15.0,0.0,0.0,53.4,5.0,65,0,1466
106588,981,76,12.907894736842104,63.0,100.0,5.0,82.0,6.0,85,0,1962
106793,404,27,14.962962962962964,42.0,0.0,0.0,57.8,5.0,40,0,808
107028,85,9,9.444444444444445,14.0,82.33333333333333,3.0,50.8,5.0,30,0,170
107028,85,9,9.444444444444445,14.0,82.33333333333333,3.0,50.8,5.0,40,0,170
107339,2383,118,20.194915254237287,71.0,71.5,4.0,86.0,8.0,65,0,4766
107339,2383,118,20.194915254237287,71.0,71.5,4.0,86.0,8.0,85,0,4766
107489,3722,184,20.22826086956522,147.0,0.0,0.0,82.0,5.0,65,0,7444
107713,111,15,7.4,8.0,100.0,2.0,98.0,1.0,30,0,222
107883,626,29,21.586206896551722,32.0,89.0,1.0,98.0,1.0,30,0,1252
108118,396,23,17.217391304347824,34.0,90.0,4.0,85.75,4.0,65,0,792
108377,2399,150,15.993333333333334,27.0,80.0,5.0,77.2,5.0,65,0,4798
108565,203,9,22.555555555555557,49.0,63.0,1.0,0.0,0.0,30,0,406
108589,411,39,10.538461538461538,57.0,100.0,5.0,79.33333333333333,6.0,65,0,822
108760,846,51,16.58823529411765,7.0,72.0,5.0,64.5,4.0,40,0,1692
108789,102,10,10.2,1.0,0.0,0.0,27.0,1.0,40,0,204
108799,472,42,11.238095238095237,45.0,96.0,5.0,83.0,6.0,85,0,944
108834,290,27,10.74074074074074,22.0,84.0,3.0,0.0,0.0,30,0,580
108859,1996,127,15.716535433070867,280.0,0.0,0.0,55.4,5.0,65,0,3992
108872,1377,83,16.59036144578313,32.0,0.0,0.0,61.8,5.0,65,0,2754
109155,3019,135,22.362962962962964,71.0,0.0,0.0,67.8,5.0,65,0,6038
109372,1450,123,11.788617886178862,59.0,92.0,5.0,79.83333333333333,6.0,65,0,2900
109441,678,45,15.066666666666666,23.0,0.0,0.0,70.0,5.0,65,0,1356
109577,2018,59,34.20338983050848,48.0,71.0,11.0,64.71428571428571,7.0,40,0,4036
109577,2018,59,34.20338983050848,48.0,71.0,11.0,64.71428571428571,7.0,65,0,4036
109782,154,22,7.0,11.0,90.0,2.0,68.66666666666667,3.0,30,0,308
109938,396,49,8.081632653061224,32.0,92.0,5.0,88.0,6.0,85,0,792
110175,998,70,14.257142857142858,105.0,0.0,0.0,63.4,5.0,65,0,1996
110200,157,21,7.476190476190476,16.0,46.25,4.0,57.0,2.0,40,0,314
110881,754,71,10.619718309859154,55.0,75.33333333333333,12.0,70.27272727272727,11.0,65,0,1508
110881,754,71,10.619718309859154,55.0,75.33333333333333,12.0,70.27272727272727,11.0,65,0,1508
110911,520,33,15.757575757575758,14.0,0.0,0.0,76.8,5.0,65,0,1040
111113,367,43,8.534883720930232,24.0,40.5,2.0,27.0,2.0,40,0,734
111360,697,72,9.680555555555555,92.0,55.333333333333336,3.0,37.6,5.0,30,0,1394
111360,697,72,9.680555555555555,92.0,55.333333333333336,3.0,37.6,5.0,40,0,1394
111512,439,21,20.904761904761905,31.0,0.0,0.0,0.0,0.0,40,0,878
111548,542,41,13.21951219512195,48.0,0.0,0.0,22.5,4.0,30,0,1084
111717,2343,136,17.227941176470587,77.0,0.0,0.0,81.0,3.0,65,0,4686
111926,967,75,12.893333333333333,71.0,0.0,0.0,77.71428571428571,7.0,40,0,1934
111926,967,75,12.893333333333333,71.0,0.0,0.0,77.71428571428571,7.0,65,0,1934
111942,1853,107,17.317757009345794,189.0,100.0,5.0,75.83333333333333,6.0,65,0,3706
111959,232,16,14.5,23.0,0.0,0.0,76.0,3.0,30,0,464
112245,2262,130,17.4,285.0,78.28571428571429,7.0,82.66666666666667,6.0,65,0,4524
112454,1131,83,13.626506024096386,73.0,60.5,4.0,94.25,4.0,65,0,2262
113295,3553,195,18.22051282051282,148.0,0.0,0.0,77.6,5.0,65,0,7106
114017,757,50,15.14,77.0,0.0,0.0,71.8,5.0,65,0,1514
114367,2234,131,17.053435114503817,159.0,93.5,4.0,89.75,4.0,65,0,4468
114402,1123,70,16.042857142857144,35.0,0.0,0.0,87.6,5.0,85,0,2246
114558,1620,137,11.824817518248175,133.0,0.0,0.0,71.6,5.0,65,0,3240
114999,1358,120,11.316666666666666,59.0,0.0,0.0,72.8,5.0,65,0,2716
115452,590,69,8.55072463768116,36.0,100.0,5.0,80.25,4.0,40,0,1180
116174,76,7,10.857142857142858,44.0,0.0,0.0,0.0,0.0,30,0,152
116174,76,7,10.857142857142858,44.0,0.0,0.0,0.0,0.0,30,0,152
116518,942,58,16.24137931034483,101.0,66.75,4.0,76.75,4.0,65,0,1884
116541,1886,108,17.462962962962962,111.0,0.0,0.0,62.4,5.0,65,0,3772
116603,1179,86,13.709302325581396,46.0,100.0,5.0,80.8,5.0,85,0,2358
116606,511,41,12.463414634146341,20.0,0.0,0.0,58.0,5.0,65,0,1022
116692,1108,98,11.306122448979592,57.0,0.0,0.0,74.2,5.0,65,0,2216
116763,115,8,14.375,6.0,0.0,0.0,79.0,1.0,30,0,230
117071,74,5,14.8,3.0,100.0,1.0,46.0,1.0,40,0,148
117232,1099,108,10.175925925925926,94.0,72.9090909090909,11.0,74.55555555555556,9.0,65,0,2198
117232,1099,108,10.175925925925926,94.0,72.9090909090909,11.0,74.55555555555556,9.0,65,0,2198
117281,445,19,23.42105263157895,33.0,0.0,0.0,82.16666666666667,6.0,65,0,890
117435,1355,60,22.583333333333332,138.0,74.0,5.0,60.333333333333336,6.0,30,0,2710
117435,1355,60,22.583333333333332,138.0,74.0,5.0,60.333333333333336,6.0,40,0,2710
117544,2580,136,18.970588235294116,97.0,0.0,0.0,70.2,5.0,65,0,5160
117545,442,14,31.571428571428573,13.0,0.0,0.0,91.0,2.0,40,0,884
117699,473,57,8.298245614035087,57.0,88.0,5.0,86.33333333333333,6.0,85,0,946
117818,1695,98,17.29591836734694,135.0,0.0,0.0,57.6,5.0,65,0,3390
117862,56,6,9.333333333333334,11.0,0.0,0.0,0.0,0.0,30,0,112
117939,666,37,18.0,35.0,37.25,4.0,49.666666666666664,3.0,30,0,1332
118098,537,18,29.833333333333332,31.0,30.75,4.0,42.5,4.0,40,0,1074
118213,21,4,5.25,1.0,0.0,0.0,30.6,5.0,40,0,42
118479,1924,42,45.80952380952381,124.0,0.0,0.0,83.83333333333333,6.0,65,0,3848
118877,4,2,2.0,0.0,0.0,0.0,0.0,0.0,30,0,8
118887,10,3,3.3333333333333335,3.0,0.0,0.0,0.0,0.0,30,0,20
118983,284,27,10.518518518518519,19.0,0.0,0.0,61.8,5.0,65,0,568
119310,119,9,13.222222222222221,20.0,71.5,8.0,79.4,5.0,30,0,238
119310,119,9,13.222222222222221,20.0,71.5,8.0,79.4,5.0,65,0,238
119353,58,7,8.285714285714286,7.0,87.0,7.0,84.2,5.0,30,0,116
119353,58,7,8.285714285714286,7.0,87.0,7.0,84.2,5.0,65,0,116
119444,83,11,7.545454545454546,13.0,85.0,4.0,39.5,4.0,30,0,166
119444,83,11,7.545454545454546,13.0,85.0,4.0,39.5,4.0,65,0,166
119471,592,75,7.8933333333333335,133.0,92.0,5.0,46.833333333333336,6.0,40,0,1184
119729,573,27,21.22222222222222,44.0,10.0,1.0,0.0,0.0,30,0,1146
119898,167,16,10.4375,7.0,64.0,5.0,72.83333333333333,6.0,65,0,334
119902,2590,81,31.97530864197531,109.0,0.0,0.0,67.0,4.0,30,0,5180
120236,1281,77,16.636363636363637,60.0,46.5,4.0,46.75,4.0,40,0,2562
120994,740,34,21.764705882352942,81.0,92.0,5.0,70.0,1.0,40,0,1480
120999,507,64,7.921875,40.0,0.0,0.0,68.33333333333333,6.0,65,0,1014
121000,342,25,13.68,44.0,30.0,1.0,41.0,1.0,40,0,684
121349,2259,98,23.051020408163264,86.0,0.0,0.0,76.0,5.0,65,0,4518
121390,371,26,14.26923076923077,39.0,87.5,2.0,64.0,2.0,40,0,742
122392,809,66,12.257575757575758,89.0,55.5,4.0,0.0,0.0,65,0,1618
122739,526,48,10.958333333333334,33.0,0.0,0.0,40.6,5.0,40,0,1052
123044,2041,127,16.070866141732285,104.0,0.0,0.0,71.4,5.0,65,0,4082
123087,470,36,13.055555555555555,38.0,0.0,0.0,74.0,5.0,65,0,940
123270,145,15,9.666666666666666,13.0,60.0,1.0,67.33333333333333,3.0,40,0,290
123462,1001,60,16.683333333333334,141.0,96.0,5.0,73.2,5.0,65,0,2002
123497,497,35,14.2,48.0,0.0,0.0,75.5,2.0,40,0,994
123598,2092,150,13.946666666666667,171.0,79.71428571428571,7.0,73.6,5.0,30,0,4184
123598,2092,150,13.946666666666667,171.0,79.71428571428571,7.0,73.6,5.0,65,0,4184
123598,2092,150,13.946666666666667,171.0,79.71428571428571,7.0,73.6,5.0,85,0,4184
123716,1068,148,7.216216216216216,79.0,88.0,5.0,74.0,6.0,65,0,2136
123860,1292,94,13.74468085106383,252.0,84.0,5.0,72.83333333333333,6.0,65,0,2584
123957,609,57,10.68421052631579,30.0,0.0,0.0,61.857142857142854,7.0,30,0,1218
123957,609,57,10.68421052631579,30.0,0.0,0.0,61.857142857142854,7.0,40,0,1218
124006,734,41,17.902439024390244,69.0,0.0,0.0,65.8,5.0,65,0,1468
124064,2042,162,12.604938271604938,111.0,0.0,0.0,87.2,5.0,85,0,4084
124124,21,5,4.2,7.0,0.0,0.0,0.0,0.0,30,0,42
124134,591,45,13.133333333333333,52.0,0.0,0.0,96.25,4.0,40,0,1182
124193,945,83,11.385542168674698,53.0,93.5,4.0,97.0,4.0,85,0,1890
124387,56,4,14.0,3.0,0.0,0.0,0.0,0.0,30,0,112
124711,196,17,11.529411764705882,38.0,44.0,1.0,0.0,0.0,30,0,392
124711,196,17,11.529411764705882,38.0,44.0,1.0,0.0,0.0,30,0,392
124728,186,4,46.5,37.0,0.0,0.0,75.0,2.0,30,0,372
124728,186,4,46.5,37.0,0.0,0.0,75.0,2.0,30,0,372
124909,1520,163,9.325153374233128,41.0,96.0,5.0,70.33333333333333,6.0,65,0,3040
125018,2195,121,18.140495867768596,41.0,0.0,0.0,64.8,5.0,65,0,4390
125055,863,55,15.690909090909091,13.0,90.0,4.0,76.8,5.0,65,0,1726
125535,196,28,7.0,18.0,0.0,0.0,38.2,5.0,65,0,392
125777,438,20,21.9,39.0,89.0,1.0,98.0,1.0,30,0,876
125874,45,2,22.5,5.0,0.0,0.0,0.0,0.0,30,0,90
125874,45,2,22.5,5.0,0.0,0.0,0.0,0.0,30,0,90
126322,526,52,10.115384615384615,22.0,90.0,4.0,76.33333333333333,3.0,65,0,1052
126337,729,23,31.695652173913043,30.0,20.0,1.0,66.5,4.0,30,0,1458
126337,729,23,31.695652173913043,30.0,20.0,1.0,66.5,4.0,30,0,1458
126394,3782,162,23.34567901234568,210.0,88.25,4.0,85.2,10.0,65,0,7564
126394,3782,162,23.34567901234568,210.0,88.25,4.0,85.2,10.0,65,0,7564
126395,1549,77,20.116883116883116,72.0,35.0,2.0,53.25,4.0,65,0,3098
126411,25,7,3.5714285714285716,0.0,100.0,1.0,0.0,0.0,40,0,50
126608,443,33,13.424242424242424,25.0,76.0,5.0,48.833333333333336,6.0,65,0,886
126713,291,53,5.490566037735849,58.0,80.0,4.0,72.5,6.0,65,0,582
126769,1362,85,16.023529411764706,31.0,0.0,0.0,60.0,5.0,65,0,2724
126800,1501,85,17.658823529411766,19.0,0.0,0.0,68.0,5.0,65,0,3002
126812,2862,168,17.035714285714285,154.0,56.0,2.0,55.42857142857143,7.0,30,0,5724
126812,2862,168,17.035714285714285,154.0,56.0,2.0,55.42857142857143,7.0,65,0,5724
127580,1082,41,26.390243902439025,69.0,0.0,0.0,74.6,5.0,65,0,2164
127582,1321,89,14.842696629213483,43.0,0.0,0.0,69.6,5.0,65,0,2642
127988,186,30,6.2,16.0,0.0,0.0,68.5,4.0,65,0,372
128072,153,10,15.3,15.0,67.0,1.0,0.0,0.0,30,0,306
128348,366,21,17.428571428571427,32.0,0.0,0.0,52.5,2.0,30,0,732
128386,66,13,5.076923076923077,3.0,100.0,2.0,65.0,1.0,40,0,132
128510,872,89,9.797752808988765,56.0,83.8,5.0,90.0,2.0,30,0,1744
128510,872,89,9.797752808988765,56.0,83.8,5.0,90.0,2.0,65,0,1744
128656,386,16,24.125,47.0,0.0,0.0,73.0,4.0,65,0,772
128678,782,56,13.964285714285714,49.0,48.42857142857143,7.0,32.0,4.0,40,0,1564
128776,146,8,18.25,25.0,0.0,0.0,0.0,0.0,30,0,292
128889,9524,244,39.032786885245905,255.0,88.0,5.0,82.66666666666667,6.0,65,0,19048
128965,518,45,11.511111111111111,26.0,0.0,0.0,68.4,5.0,30,0,1036
128965,518,45,11.511111111111111,26.0,0.0,0.0,68.4,5.0,65,0,1036
129198,1516,45,33.68888888888889,82.0,44.0,1.0,0.0,0.0,30,0,3032
129198,1516,45,33.68888888888889,82.0,44.0,1.0,0.0,0.0,30,0,3032
129638,921,47,19.595744680851062,97.0,33.0,2.0,0.0,0.0,30,0,1842
129878,251,22,11.409090909090908,22.0,27.0,2.0,5.0,1.0,40,0,502
129955,1888,110,17.163636363636364,25.0,0.0,0.0,81.0,6.0,30,0,3776
129955,1888,110,17.163636363636364,25.0,0.0,0.0,81.0,6.0,30,0,3776
130003,238,23,10.347826086956522,12.0,80.5,2.0,77.66666666666667,3.0,40,0,476
130013,252,25,10.08,30.0,80.0,5.0,75.33333333333333,6.0,65,0,504
130034,1831,103,17.776699029126213,171.0,0.0,0.0,78.4,5.0,65,0,3662
130467,1224,101,12.118811881188119,115.0,0.0,0.0,68.5,6.0,65,0,2448
130547,1252,82,15.268292682926829,45.0,0.0,0.0,58.4,5.0,65,0,2504
130636,332,20,16.6,21.0,0.0,0.0,60.0,5.0,65,0,664
130671,1199,98,12.23469387755102,90.0,78.0,1.0,76.75,4.0,30,0,2398
130671,1199,98,12.23469387755102,90.0,78.0,1.0,76.75,4.0,65,0,2398
130837,66,3,22.0,7.0,0.0,0.0,0.0,0.0,40,0,132
131051,999,106,9.424528301886792,92.0,100.0,5.0,79.2,5.0,65,0,1998
131145,8229,253,32.52569169960474,523.0,83.81818181818181,11.0,82.9,10.0,85,0,16458
131145,8229,253,32.52569169960474,523.0,83.81818181818181,11.0,82.9,10.0,65,0,16458
131222,3902,185,21.09189189189189,154.0,83.5,4.0,80.1,10.0,65,0,7804
131222,3902,185,21.09189189189189,154.0,83.5,4.0,80.1,10.0,65,0,7804
131235,744,30,24.8,131.0,43.0,1.0,31.0,1.0,30,0,1488
131390,157,9,17.444444444444443,7.0,0.0,0.0,78.6,5.0,65,0,314
131609,454,26,17.46153846153846,123.0,30.0,1.0,0.0,0.0,30,0,908
131663,58,5,11.6,13.0,0.0,0.0,0.0,0.0,40,0,116
131695,209,21,9.952380952380953,10.0,0.0,0.0,46.0,1.0,30,0,418
131695,209,21,9.952380952380953,10.0,0.0,0.0,46.0,1.0,30,0,418
131933,2039,65,31.369230769230768,46.0,86.0,4.0,82.0,3.0,30,0,4078
131933,2039,65,31.369230769230768,46.0,86.0,4.0,82.0,3.0,65,0,4078
132191,79,14,5.642857142857143,7.0,0.0,0.0,0.0,0.0,30,0,158
132401,996,61,16.327868852459016,92.0,0.0,0.0,89.0,4.0,40,0,1992
132423,121,9,13.444444444444445,3.0,78.0,1.0,91.0,2.0,30,0,242
132423,121,9,13.444444444444445,3.0,78.0,1.0,91.0,2.0,30,0,242
132626,480,54,8.88888888888889,17.0,86.66666666666667,3.0,61.75,4.0,30,0,960
132924,21,5,4.2,4.0,0.0,0.0,39.25,4.0,40,0,42
132972,176,17,10.352941176470589,13.0,92.0,5.0,62.25,4.0,65,0,352
132976,520,32,16.25,9.0,0.0,0.0,67.4,5.0,65,0,1040
133104,1469,82,17.914634146341463,37.0,90.9090909090909,11.0,84.22222222222223,9.0,85,0,2938
133104,1469,82,17.914634146341463,37.0,90.9090909090909,11.0,84.22222222222223,9.0,65,0,2938
133155,1360,61,22.295081967213115,24.0,100.0,5.0,87.16666666666667,6.0,65,0,2720
133419,491,19,25.842105263157894,34.0,89.0,1.0,0.0,0.0,30,0,982
133748,408,45,9.066666666666666,41.0,100.0,2.0,64.0,4.0,40,0,816
133816,4000,128,31.25,103.0,0.0,0.0,65.4,5.0,65,0,8000
133922,574,58,9.89655172413793,29.0,0.0,0.0,78.2,5.0,65,0,1148
134025,2896,197,14.700507614213198,380.0,89.88888888888889,9.0,86.625,8.0,30,0,5792
134025,2896,197,14.700507614213198,380.0,89.88888888888889,9.0,86.625,8.0,85,0,5792
134143,2732,138,19.797101449275363,32.0,0.0,0.0,84.4,5.0,85,0,5464
134188,1150,130,8.846153846153847,72.0,78.85714285714286,7.0,76.33333333333333,6.0,65,0,2300
134190,363,18,20.166666666666668,18.0,78.0,1.0,0.0,0.0,30,0,726
134336,278,36,7.722222222222222,40.0,67.5,4.0,81.75,4.0,40,0,556
134563,5183,182,28.478021978021978,64.0,100.0,5.0,80.0,6.0,65,0,10366
134721,90,9,10.0,22.0,0.0,0.0,0.0,0.0,30,0,180
134982,44,2,22.0,0.0,22.0,1.0,65.0,4.0,30,0,88
134982,44,2,22.0,0.0,22.0,1.0,65.0,4.0,65,0,88
135330,242,20,12.1,22.0,40.0,1.0,76.0,2.0,40,0,484
135330,242,20,12.1,22.0,40.0,1.0,76.0,2.0,40,0,484
135335,73,14,5.214285714285714,0.0,0.0,0.0,0.0,0.0,30,0,146
135335,73,14,5.214285714285714,0.0,0.0,0.0,0.0,0.0,30,0,146
135385,2500,132,18.939393939393938,127.0,0.0,0.0,53.833333333333336,6.0,65,0,5000
135400,610,43,14.186046511627907,33.0,0.0,0.0,53.142857142857146,7.0,30,0,1220
135400,610,43,14.186046511627907,33.0,0.0,0.0,53.142857142857146,7.0,65,0,1220
135471,2291,127,18.03937007874016,87.0,0.0,0.0,84.0,5.0,85,0,4582
135792,728,40,18.2,78.0,66.5,2.0,80.0,1.0,40,0,1456
136335,792,36,22.0,24.0,96.0,3.0,88.75,4.0,30,0,1584
137150,81,7,11.571428571428571,9.0,0.0,0.0,34.0,2.0,30,0,162
137281,1040,38,27.36842105263158,53.0,60.5,2.0,0.0,0.0,40,0,2080
137603,1628,124,13.129032258064516,202.0,88.85714285714286,7.0,70.0,6.0,65,0,3256
137873,5528,192,28.791666666666668,91.0,0.0,0.0,80.2,5.0,65,0,11056
138204,150,15,10.0,10.0,0.0,0.0,80.0,1.0,40,0,300
138289,575,35,16.428571428571427,39.0,92.0,5.0,69.16666666666667,6.0,40,0,1150
138407,942,45,20.933333333333334,119.0,0.0,0.0,49.666666666666664,3.0,30,0,1884
138416,174,8,21.75,21.0,0.0,0.0,74.83333333333333,6.0,65,0,348
138704,303,10,30.3,30.0,0.0,0.0,74.66666666666667,6.0,65,0,606
138709,702,27,26.0,74.0,33.0,1.0,0.0,0.0,30,0,1404
138709,702,27,26.0,74.0,33.0,1.0,0.0,0.0,30,0,1404
138715,545,41,13.292682926829269,30.0,0.0,0.0,73.57142857142857,7.0,30,0,1090
138715,545,41,13.292682926829269,30.0,0.0,0.0,73.57142857142857,7.0,40,0,1090
138861,818,61,13.40983606557377,93.0,97.25,4.0,91.5,4.0,85,0,1636
138920,437,30,14.566666666666666,70.0,90.0,2.0,69.66666666666667,3.0,40,0,874
138997,344,53,6.490566037735849,9.0,38.0,4.0,0.0,0.0,40,0,688
139033,790,60,13.166666666666666,14.0,0.0,0.0,61.0,5.0,40,0,1580
